,song,year,album,genre,artist,lyric
23,How Do I Love Thee,1991,Nature of a Sista (1991),,Queen Latifah,"How do I love thee
Let me count the ways
How much do I love you
Well, multiply your love by infiniti
Picture a vision of beauty
As we dance by the light of the moon
Your passion so often consumes me
Like the lick of a native tongue tune
Reality is ours to create
Fantasy is ours to mold
Dream my love dream
With my body and my soul
Question out my faith
I'm pledged to be your lover
And after I started loving you
I knew I'd never love another
I'm like a child within your arms
Would you come inside and play with me
Spend the day with me
Have your way with me.
Remember this always
My sweet one
No lie is true
And dude it's not a lie
When I say that
I would die for you
You're so deep within thee
That sometimes your just a touch away
But I can't reach you
I seek you
Come to me
But then you""re all around me
You just surround me
And you astound me
And I receive you
'Fore I complete you
It pleases me
To have you touch me there
I think you know it gets to me
Stop
Don't stop
Ecstacy
So sweet
I adore you
Come to me
That's right
Come to me
How do I love thee
Let me count the ways
How do I love thee
Let me count the ways
Reality is ours to create
Fantasy is ours to mold
Dream my love dream
With my body and my soul
Question out my faith
I'm pledged to be your lover
And after I started loving you
I knew I'd never love another
I'm like a child within your arms
Would you come inside and play with me
Spend the day with me
Have your way with me.
Please don't go
Happiness is nothing without you
Stay.
My sweet one
I adore you
Hold me
Come to me
Love me
Love me"
24,How Long (Betcha' Got a Chick on the Side),2007,Trav'lin' Light (2007),,Queen Latifah,"(Anita Pointer, June Pointer, Patricia Pointer, Ruth Pointer, David Rubinson)
(Originally by The Pointer Sisters)
Betcha got a chick on the side, sure you got a chick
I know you got a chick on the side
I know you got a chick on the side
I know you got a chick on the side
I know you got a chick on the side
I know you want us both and I know the reason why.
I can give you so much lovin',
But presents, she can buy you.
Last night you're in my arms,
Tonight I'm all alone
How long will this game go on? How long?
Oh, oh how long?
Betcha got a chick on the side, sure you got a chick.
I know you got a chick on the side.
And its plain, plain enough to see that
You're not the man for me.
I can't keep playin' games that keep my heart in pain.
I want to turn and walk away but its harder to do
Than it is to say.
It might hurt me for awhile but of one thing I am sure.
I'll get over you, yes Ill find someone new.
Each time I open up my heart,
It seems to just get torn apart.
I saw you, don't you try to hide.
Don't hide it from me, no, no. no.
You thought you would hide it, hide it,
Hide it from me.
(Repeat...)"
25,I Can't Understand,1993,Black Reign (1993),,Queen Latifah,"I can't understand...
(I'm going crazy, you're going crazy) in the background
For give me father for I have sinned
I've just destroyed another phony ass rapper again
She wasn't causing it
She must have been stupid as a fiend
He should have told her child you don't step to the queen
Perplexed and I'm vexed cause everywhere I go
People be flexin and expecting me to wanna flow
I don't play that the only way that I will be playin'
As if I pay back you wanna play back so what you sayin'
You don't wanna be a sister in the name of rap
Yet you wanna talk shit and your style is whack
I would have squashed it before and made the whole issue dead
Now I'm fed so it's off with you head
Now the moral of the verse is that your career is through
And don't be fuckin' with nobody who ain't fuckin' with you
If I were in your shoes, I let there be a start walkin'
Next time there will be no talkin'
I can't understand...
(I'm going crazy, You're going crazy) in the background
A brother pushed up on me at the movies one weekend
He was on a quest and I wasn't ?even seekin'
I know though I'm black and he was a Puerto Rican
It made no good to me cause so we continued to speakin'
We hit it right off and everything was on a roll
Before I knew it I fell in love with his soul
""Aye poppy aye"" was the cry as he made love to me
I was freaked by the way he just to do me
And then one day when I was washing our clothes
A number fell out of his pocket and her name was Rose
A girl's number, hmm, that struck me kinda funny
I lost my grip, I had to call up the honey
There was a chick on the side, oh no it couldn't be
There was a chick on the side, he's down with the OPP
I gave you the whole shebang just to find out
There's another woman hitting my thang
I can't understand...
(I'm going crazy, you're going crazy) in the background
Why the negative vibes and why people take bribes I don't understand it yo,
I don't know
Why the bad people and why the good people die somebody gotta tell me why,
I don't know
Why the people smoke crack and why the whites fight blacks what's the scenario,
I don't know
Why the hearts get broke and why the chumps get choke they know I ain't no joke,
I don't know
Now with the drums, to the bass, to the piano and to the horn
It's a crazy ass life and that's my word is born
I'm trying to be as logical as I possibly can
Before the life of me
You know I just can't understand
What's going on sometimes
Some situations like this come out in my rhymes
But Queen Latifah ain't gone just yet
'Cause when it's come to mastering confusion I'm a vet
I can't understand...
(I'm going crazy, you're going crazy) in the background"
26,I Don't Know,1998,Order In The Court (1998),,Queen Latifah,"Oh, I don't know
And it makes me scared
Because I'm falling in love
And I don't know if you feel the same
I'm taking this time to write you this letter
'Cause what we got is good but want to make it better, yo boo
I'm digging you, you got all of the equipment
Now I'm ready for a commitment
I'm not trying to rush things not looking for an engagement ring
But the queen needs a king
And I choose you, 'cause what we got is in tune
Since you promised me the moon I hope to see it soon
I want make this official man, I miss you
I feel for your touch and your kiss too
Listen I hope I'm not being to blunt
Don't wanna scare you away, it's a game I want to play but
Oh, I don't know
And it makes me scared
Because I'm falling in love
And I don't know if you feel the same
Oh, I don't know
(I don't know)
And it makes me scared
(So scared)
Because I'm falling in love
(Falling in love)
And I don't know if you feel the same
(Falling in love, hey)
I know you love it when I call you big poppa my thoughts are pure
I heard you left your last 'cause she was insecure
I'm not trying to compare myself but I got health and wealth
And now you dealing with the top shelf
My orgasmic thoughts need support
Thinking of positions you taught while I stare at the gifts you bought
The things you do for me make you my number one
When you're around I have a lot of fun check me now
Like the time we went to six flags boosting, tearing off tags
And sticking souvenirs into our bags
Slipped up, almost got caught then tried again
You're more than a lover you're my best friend
Do you remember the first time I letcha get it
I was nervous you were too but wouldn't admit it
You were the best I had that's why I want all of you
Now tell them hookers to stop calling you
I'm dead up I want to wear your name
So I pray and ask God to make you feel the same
Oh, I don't know
(Don't know)
And it makes me scared
(It makes me so scared)
Because I'm falling in love
(I'm falling in love again, again)
And I don't know if you feel the same
(Baby baby baby baby)
Oh, I don't know
(I don't know)
And it makes me scared
(I'm makes me scared)
Because I'm falling in love
(I'm falling in love again)
And I don't know if you feel the same
(Oh yeah)
Is there a place to ease my mind
(Place to ease my mind)
Think about you all the time, yeah
Show me a sign and wish that you would
Offer me a sign, relax my mind
Let me close by saying stop delaying our fate
Let go your fear I'm here come hold your soul make
I want more but I don't want push
It's never to late so be straight don't beat around the bush
I'm all woman if you don't feel like I feel that's fine
Let's stay friends but I want you to be mine now check it
But I'll take what I can take it can't get no plainer
With love sincerely yours your boo Dana
Oh P.S. guess who's back around
My ex he called me said he bought a house up town
But I told him that my love for you was too strong
Write back and don't make me wait to long
Oh, I don't know
(I don't know)
And it makes me scared
(Makes me so scared)
Because I'm falling in love
(I'm falling in love)
And I don't know if you feel the same
(I want to know, I wanna know)
Oh, I don't know
(I don't know)
And it makes me scared
(I'm so scared)
Because I'm falling in love
(I'm falling in love)
And I don't know if you feel the same
(Just me and my queen do you know what I mean)
Oh, I don't know
(Hey, hey)
And it makes me scared
(Hey, hey)
Because I'm falling in love
(Falling in love)
And I don't know if you feel the same
(Tell me if it's good enough for you)
Oh, I don't know
And it makes me scared
(I'm falling for you)
Because I'm falling in love
And I don't know if you feel the same
(I wanna know if you feel the same, yes I do)"
27,I Know Where I've Been,2007,Trav'lin' Light (2007),,Queen Latifah,"There's a light in the darkness
Though the night is black as my skin
There's a light, burning bright, showing me the way
But I know where I've been
There's a cry in the distance 
It's a voice that comes from deep within 
There's a cry asking why, I pray the answer's up ahead, yeah
'Cause I know where I've been
There's a road we've been travelin'
Lost so many on the way
But the riches will be plenty
Worth the price, the price we had to pay
There's a dream in the future
There's a struggle that we have yet to win
And there's pride in my heart
'Cause I know where I'm going, yes I do
And I know where I've been, yeah
There's a road we must travel
There's a promise we must make
Oh, but the riches, the riches will be plenty
Worth the risks and the chances that we take
There's a dream, yeah, in the future
There's a struggle that we have yet to win
Use that pride in our hearts to lift us up to tomorrow
'Cause just to it still would be a sin
I know it, I know it, I know where I'm going
Lord knows I know where I've been
Oh, when we win, I'll give thanks to my God
'Cause I know where I've been"
28,I Love Being Here with You,2007,Trav'lin' Light (2007),,Queen Latifah,"What you mean, wanna know how I feel about you, baby?
Be poetic about it, alright
I love the east, I love the west
And north and south, they're both the best
But I'll only go there as a guest
'Cause I love being here with you
I love the sea, I love the shore
I love the rocks but what is more?
With you they'd never be a bore
'Cause I love being here with you
Singin' in the shower, laughin' by the hour
Life is such a breezy game
Love all kinds of weather, as long we're together
I love to hear you say my name
I like good wine and fine cuisine
And candle light, I like the scene
But baby, if you know what I mean
'Cause I love being here with you
I love being here with you
I like a dance by Fred Astaire
And Brando's eyes, Yul Brynner's hair
But I think to tell you's only fair
That I love being here with you
And Cary Grant, oh do-dah-day
His utter charm takes me away
But don't get me wrong, how do you say
I love being here with you
Oh, Basie's band's a-swingin', I like Ella singin'
'Cause there's something else, you know
They know how to say it, they know how to play it
They wind it up and let it go
I love the thrill of New York shows
I'd love to Durante's nose
But I'd like to say before I close, yeah, yeah
I just love, baby I love, well, I love being here with you"
29,I Put A Spell On You,2004,The Dana Owens Album (2004),,Queen Latifah,"I put a spell on you, yeah
Because you're mine
Oh baby, baby, baby, baby, baby
You better stop the things you do, hey
I ain't lying no I ain't lying
You know I can't stand it
You running around, you know better baby
I can't stand 'cause you put me down
I put a spell on you
'Cause you're mine
Come on now Herbie. Come on dig in baby
Come on now dig in, dig in babe
You can't leave me baby for I love you, I love you, I love you
Oh I love you anyhow
And I don't care if you don't want me
I'm your's right now hear me
I put a spell on you ay ye hey
I put a spell on you
Oh do you hear me now I put a spell on you hey
Because you're... you're mine yeah
Mine
You're mine baby
Because you're mine"
30,I Want a Little Sugar in My Bowl,2007,Trav'lin' Light (2007),,Queen Latifah,"Want a little sugar
In my bowl
I want a little sweetness
Down in my soul
I could stand some lovin'
Oh so bad
I feel so funny and I feel so sad
I want a little steam
On my clothes
Maybe I can fix things up
So they'll go
What's ya matter Daddy
Come on, save my soul
I need some sugar in my bowl
I ain't foolin'
I want some sugar in my bowl
You been acting different
I've been told
Soothe me
I want some sugar in my bowl
I want some steam
On my clothes
Maybe I can fix things up so they'll go
What's ya matter Daddy
Come on save my soul
I want some sugar in my bowl
I ain't foolin'
I want some - yeah - in my bowl."
31,I'm Gonna Live Till I Die,2007,Trav'lin' Light (2007),,Queen Latifah,"(Mann Curtis, Al Hoffman, Walter Kent)
I'm gonna live till I die! I'm gonna laugh 'stead of cry,
I'm gonna take the town and turn it upside down,
I'm gonna live, live, live until I die.
They're gonna say ""What a guy!"" I'm gonna play for the sky.
Ain't gonna miss a thing, I'm gonna have my fling,
I'm gonna live, live, live until I die.
The blues I lay low, I'll make them stay low,
They'll never trail over my head.
I'll be a devil, till I'm an angel, but until then.
Hallelujah, gonna dance, gonna fly, I'll take a chance riding high,
Before my number's up, I'm gonna fill my cup,
I'm gonna live, live, live, until I die!
The blues I lay low, I'll make them stay low,
They'll never trail over my head.
I'll be a devil, till I'm an angel, but until then.
Hallelujah, gonna dance, gonna fly, I'll take a chance riding high,
Before my number's up, I'm gonna fill my cup."
32,I'm Not In Love,2007,Trav'lin' Light (2007),,Queen Latifah,"I'm not in love
So don't forget it
Its just a silly phase I'm going through
And just because
I call you up
Don't get me wrong
Don't think you got it made
I'm not in love
No no no
Its because
I like to see you
But then again
That doesn't mean
You mean that much to me
So if I call you
Don't make a fuss
Don't go and tell your friends
About the two of us
I'm not in love
Oh no no
It's because
Oh oh oh
You wait a long time for me
Ooh ooh you wait a long time yeah
I keep your picture
Right there on the wall
It hides a nasty stain that's been lying there
So don't you ask me to give it back
I know you know it don't mean on thing to me
I ain't in love
No no no no
It's because
Oh oh oh
You wait a long time for me
Ooh ooh you wait a long time yeah
I'm not in love
No I'm not in love
No no no
I ain't in love
No no no no
It's because
Ooh
You wait a long time for me
Darlin' ooh
You wait a long time for me
I ain't in love, I ain't in love no no no
I ain't in love, I ain't in love, I ain't in love
I ain't thinkin' 'bout you baby
I don't miss you like crazy
I ain't in love I ain't in love I ain't in love
Keep waiting, keep waiting."
33,If I Had You,2004,The Dana Owens Album (2004),,Queen Latifah,"I could show the world how to smile
I could be glad all of the while
I could change the gray skies to blue
If I had you
I could leave the old days behind
Leave all my pals, I'd never mind
I could start my life anew
If I had you
I could climb a snow-capped mountain
Sail the mighty ocean wide
I could cross the burning desert
If I had you by my side
I could be a queen, dear, uncrowned
Humble or poor, rich or renowned
There is nothin' I couldn't do
If I had you
I could show the world how to smile
I could be glad all of the while
I could change the gray skies to blue
If I had you
I could leave the old days behind
Leave all my pals, I'd never mind
I could start my life anew
If I had you
I could climb a snow-capped mountain
Sail the mighty ocean wide
I could cross the burnin' desert
If I had you by my side
I could be a king uncrowned
Humble or poor, rich or renowned
There is nothin' I couldn't do
If I had you
Baby, if I had you"
34,If You Don't Know,1991,Nature of a Sista (1991),,Queen Latifah,"Oh I don't know
And it makes me scared
Because I'm falling in love
And I don't know if you feel the same
I'm taking this time to write you this letter
'Cause what we got is good but want to make it better
Yo boo, I'm digging you, you got all of the equipment
Now I'm ready for a commitment
I'm not trying to rush things
Not looking for an engagement ring
But the queen needs a king
And I choose you, 'cause what we got is in tune
Since you promised me the moon I hope to see it soon
(See it soon)
I want make this official man, I miss you
I feign for your touch and your kiss too
Listen I hope I'm not being to blunt
Don't wanna scare you away, it's a game I want to play but
Oh I don't know
And it makes me scared
Because I'm falling in love
And I don't know if you feel the same
(Hey)
Oh I don't know
(I don't know)
And it makes me scared
(So scared)
Because I'm falling in love
(Falling in love)
And I don't know if you feel the same
(Falling in love, hey)
I know you love it when I call you big poppa
My thoughts are pure
I heard you left your last 'cause she was insecure
I'm not tryin' to compare myself but
I got health and wealth
And now you dealing w/ the top shelf
My orgasmic thoughts need support
Thinking of positions you taught
While I stare at the gifts you bought
The things you do for me make you my number one
When you're around I have a lot of fun
Check me now
Like the time we went to six flags
Boostin', tearin' off tags
And sticking souvenirs into our bags
Slipped up, almost got caught then tried again
You're more than a lover you my best friend
Do you remember the first time I let cha get it
I was nervous you were too but wouldn't admit it
You were the best I had that's why I want all of you
Now tell them hookers to stop calling you
I'm dead up I want to wear your name
So I pray and ask god to make you feel the same
(Hey)
Oh I don't know
(Don't know)
And it makes me scared
(It makes me so scared)
Because I'm falling in love
(I'm falling in love again again)
And I don't know if you feel the same
(Baby baby baby baby)
(Hey)
Oh I don't know
(I don't know)
And it makes me scared
(Makes me scared)
Because I'm falling in love
(Falling in love again)
And I don't know if you feel the same
(Baby baby, oh oh oh yeah)
Is there a place to ease my mind
(Place to ease my mind)
(Think about you all the time, yeah)
Show me a sign and wish that you would offer me a sign
Relax my mind
Let me close by saying stop delaying our fate
Let go your fear I'm here come hold your soul make
I want more but I don't want push
It's never to late so be straight
Don't beat around the bush
I'm all woman if you don't feel like I feel that's fine
Let's stay friends but I want you to be mine now check it
But I'll take what I can take it can't get no plainer
With love sincerely yours your boo dana
Oh p.s. guess who's back around
My ex he called me said he bought a house up town
But I told him that my love for you was too strong
Write back and don't make me wait to long
Oh I don't know
Oh I don't know
(I don't know)
And it makes me scared
(Makes me so scared)
Because I'm falling in love
(Falling in love)
And I don't know if you feel the same
(I want to know, wanna know)
(Just me and my queen
Do you know what I mean
Hey hey hey
Falling in love
Tell me if it's good enough for you)"
35,Inside Out,1989,All Hail The Queen (1989),,Queen Latifah,"Uh huh, well the name is Latifah, you hear me coming through
The spreaker. Hit it Mark, 45 king
I am a bill, yes I'm only a bill when
It's time to ill I get ill and time to chill
I chill, my homeboy said this was the D.A.I.S.Y. age
I take it as meaning you have to get crazy paid
You hope I'm from your borough, because I'm thorough
You want me to be down with you, to be seen walking around with you
Go to the store and buy a brew and rock a rhyme or two
So you can bite it, you taste it, you like it
You think I'm sleeping on you? Please, don't even try it
The name is Latifah, the scene, it is mine
The 45 King keeps the beat and the time while I
Rock to the rhythm and keep it blowing out
So don't try to turn me inside out"
36,It's Alright,1998,Order In The Court (1998),,Queen Latifah,"When I'm sexing you, when I'm next to you, I know it's alright.
It's the things you do make me cling to you, 'cause I know it's alright. 
There's a special way that you do what you do anywhere and anytime. 
You're not an ordinary lover, you give me sometimes keep me so satisfied.
When I'm sexing you, when I'm next to you, I know it's alright.
It's the things you do make me cling to you, 'cause I know it's alright. 
I'm overwhelmed by the way that you handle, 'cause I been down for a little while. 
I've got experience to know when it's this good everything, everything is alright.
When I'm sexing you, when I'm next to you, I know it's alright.
It's the things you do make me cling to you, 'cause I know it's alright. 
When you're here I don't fear, I feel so safe and secure, you feel good in my arms,
And I know you're the one.
When I'm sexing you, when I'm next to you, I know it's alright.
It's the things you do make me cling to you, 'cause I know it's alright. 
How do I know you'll never go? You've got to be the one for me,
I always pray that you will stay, so baby, don't you go.
How do I know you'll never go? You've got to be the one for me,
I always pray that you will stay, so baby, don't you go.
When I'm sexing you, when I'm next to you, I know it's alright.
It's the things you do make me cling to you, 'cause I know it's alright."
37,It's Alright,2002,She's a Queen: A Collection of Hits (2002),,Queen Latifah,"When I'm sexing you, when I'm next to you, I know it's alright.
It's the things you do make me cling to you, 'cause I know it's alright. 
There's a special way that you do what you do anywhere and anytime. 
You're not an ordinary lover, you give me sometimes keep me so satisfied.
When I'm sexing you, when I'm next to you, I know it's alright.
It's the things you do make me cling to you, 'cause I know it's alright. 
I'm overwhelmed by the way that you handle, 'cause I been down for a little while. 
I've got experience to know when it's this good everything, everything is alright.
When I'm sexing you, when I'm next to you, I know it's alright.
It's the things you do make me cling to you, 'cause I know it's alright. 
When you're here I don't fear, I feel so safe and secure, you feel good in my arms,
And I know you're the one.
When I'm sexing you, when I'm next to you, I know it's alright.
It's the things you do make me cling to you, 'cause I know it's alright. 
How do I know you'll never go? You've got to be the one for me,
I always pray that you will stay, so baby, don't you go.
How do I know you'll never go? You've got to be the one for me,
I always pray that you will stay, so baby, don't you go.
When I'm sexing you, when I'm next to you, I know it's alright.
It's the things you do make me cling to you, 'cause I know it's alright."
38,Just Another Day,1993,Black Reign (1993),,Queen Latifah,"We gon take this one over to 275 Halsted
384 Stuyvesant
We gon take it over to 155 Morgan
144 Harrison
Just another day living in the hood
Just another day around the way
Feeling good today
Feeling lovely-ay
Just another day living in the hood
Just another day around the way
Feeling good today
I hear the [gunshot], but I'm here to stay
Well, it's a beautiful day in the neighborhood
A beautiful day in the neighbor hood
Can't go wrong, I feel strong, and the flavor's good
I'm with whatever comes my way, hip-hop hooray
Latifah's on vacation, I'm just plain old Dana today
I strap out, step out in every direction
Glock, Tech, jimmy hats in case I need protection
So I Land Cruise, pump sounds, play out wannabe's
A kid in the M3's getting jack right in front of me
So I pull the Tech close, my finger's on the trigger
Don't wanna get wet, so they step cause mines is slightly bigger
But better yet, I'm a threat, so you better walk
Or get sketched out in chalk 'cause I don't wanna talk
I stay true blue, I'm hoping it's you too
I got the fever for the flava of a Woo Woo
So it's back to the block, time to play
It's just another day around the way, hey
Just another day living in the hood
Just another day around the way
Feeling good today
Feeling lovely-ay
Just another day living in the hood
Just another day around the way
Feeling good today
I hear the [gunshot], but I'm here to stay
Time to chill, hit the hill uptown let's peep the sights
Shoot some pool, act a fool, 'cause it's on tonight
I'm doing the knowledge, it's not easy (easy)
Watching a cop cuff a kid for selling a clip to a D.T.
But it's home, so I flex, get pressures off my chest
Slip in a tape, now which hood should I hit next
Stomach ache, head to Steak-N-Take for a bean pie
Get a Final Call from the brother in the bowtie
I'm where little kids dream and fiend for fun
Lots of laughter, moms, no pops playing with her son
I passed by a girl's wake, they say she died at seven
Hit by a stray, but I pray that there's a hood in heaven
Fake brothers claim there's no shame in their game
You know my name, show me a real nigga with a brain
So it's back to the block, time to play
It's just another day around the way, hey
Just another day living in the hood
Just another day around the way
Feeling good today
Feeling lovely-ay
Just another day living in the hood
Just another day around the way
Feeling good today
I hear the [gunshot], but I'm here to stay
You know I gotta give props, I can't stop
Without y'all, I'll be nothin'
No rec'ing, no checks, and no rhymin', no cuttin'
No stages, front pages, no phones, no beepers
No reason to put Queen in front of the name Latifah
I come with the real life perspective and rule
Cause me and my peoples around the way remain cool
So it's back to the block, time to play
It's just another day (around the way)
Around the muthafucking way
Just another day living in the hood
Just another day around the way
Feeling good today
I'm feeling lovely-ay
Just another day living in the hood
Just another day around the way
Feeling good today
I hear the [gunshot], but I'm here to stay
Just another day living in the hood
Just another day around the way
Feeling good today
I hear the [gunshot], but I'm here to stay
'Cause it's just another day in the neighborhood
Just another day around the way
I'm feeling good today
I'm feeling lovely-ay
Feeling good today
Feeling good today
You know my hood's okay
It's gonna be okay"
39,Just Another Day,2002,She's a Queen: A Collection of Hits (2002),,Queen Latifah,"We gon take this one over to 275 Halsted
384 Stuyvesant
We gon take it over to 155 Morgan
144 Harrison
Just another day living in the hood
Just another day around the way
Feeling good today
Feeling lovely-ay
Just another day living in the hood
Just another day around the way
Feeling good today
I hear the [gunshot], but I'm here to stay
Well, it's a beautiful day in the neighborhood
A beautiful day in the neighbor hood
Can't go wrong, I feel strong, and the flavor's good
I'm with whatever comes my way, hip-hop hooray
Latifah's on vacation, I'm just plain old Dana today
I strap out, step out in every direction
Glock, Tech, jimmy hats in case I need protection
So I Land Cruise, pump sounds, play out wannabe's
A kid in the M3's getting jack right in front of me
So I pull the Tech close, my finger's on the trigger
Don't wanna get wet, so they step cause mines is slightly bigger
But better yet, I'm a threat, so you better walk
Or get sketched out in chalk 'cause I don't wanna talk
I stay true blue, I'm hoping it's you too
I got the fever for the flava of a Woo Woo
So it's back to the block, time to play
It's just another day around the way, hey
Just another day living in the hood
Just another day around the way
Feeling good today
Feeling lovely-ay
Just another day living in the hood
Just another day around the way
Feeling good today
I hear the [gunshot], but I'm here to stay
Time to chill, hit the hill uptown let's peep the sights
Shoot some pool, act a fool, 'cause it's on tonight
I'm doing the knowledge, it's not easy (easy)
Watching a cop cuff a kid for selling a clip to a D.T.
But it's home, so I flex, get pressures off my chest
Slip in a tape, now which hood should I hit next
Stomach ache, head to Steak-N-Take for a bean pie
Get a Final Call from the brother in the bowtie
I'm where little kids dream and fiend for fun
Lots of laughter, moms, no pops playing with her son
I passed by a girl's wake, they say she died at seven
Hit by a stray, but I pray that there's a hood in heaven
Fake brothers claim there's no shame in their game
You know my name, show me a real nigga with a brain
So it's back to the block, time to play
It's just another day around the way, hey
Just another day living in the hood
Just another day around the way
Feeling good today
Feeling lovely-ay
Just another day living in the hood
Just another day around the way
Feeling good today
I hear the [gunshot], but I'm here to stay
You know I gotta give props, I can't stop
Without y'all, I'll be nothin'
No rec'ing, no checks, and no rhymin', no cuttin'
No stages, front pages, no phones, no beepers
No reason to put Queen in front of the name Latifah
I come with the real life perspective and rule
Cause me and my peoples around the way remain cool
So it's back to the block, time to play
It's just another day (around the way)
Around the muthafucking way
Just another day living in the hood
Just another day around the way
Feeling good today
I'm feeling lovely-ay
Just another day living in the hood
Just another day around the way
Feeling good today
I hear the [gunshot], but I'm here to stay
Just another day living in the hood
Just another day around the way
Feeling good today
I hear the [gunshot], but I'm here to stay
'Cause it's just another day in the neighborhood
Just another day around the way
I'm feeling good today
I'm feeling lovely-ay
Feeling good today
Feeling good today
You know my hood's okay
It's gonna be okay"
40,Ladies First,1989,All Hail The Queen (1989),,Queen Latifah,"(Queen Latifah)
The ladies will kick it, the rhyme that is wicked
Those that don't know how to be pros get evicted
A woman can bear you, break you, take you
Now it's time to rhyme, can you relate to
A sister dope enough to make you holler and scream
(Monie Love)
Ayo, let me take it from here, Queen...
Excuse me but I think I'm about do
To get into precisely what I am about to do
I'm conversating to the folks that have no whatsoever clue
So listen very carefully as I break it down for you
Merrily merrily merrily merrily hyper happy overjoyed
Pleased with all the beats and rhymes my sisters have employed
Slick and smooth throwing down the sound totally a yes
Let me state the position: Ladies first, yes? (Yes)
(Yeah, there's going to be some changes in here)
(Monie Love)
Believe me when I say being a woman is great, you see
I know all the fellas out there will agree with me
Not for being one but for being with one
Because when it's time for loving it's the woman that gets some
Strong, stepping, strutting, moving on
Rhyming, cutting, and not forgetting
We are the ones that give birth
To the new generation of prophets because it's Ladies First
(Queen Latifah)
I break into a lyrical freestyle
Grab the mic, look into the crowd and see smiles
'Cause they see a woman standing up on her own two
Sloppy slouching is something I won't do
Some think that we can't flow (can't flow)
Stereotypes, they got to go (got to go)
I'm a mess around and flip the scene into reverse
(With what?) With a little touch of ""Ladies First""
Who said the ladies couldn't make it, you must be blind
If you don't believe, well here, listen to this rhyme
Ladies first, there's no time to rehearse
I'm divine and my mind expands throughout the universe
A female rapper with the message to send the
Queen Latifah is a perfect specimen
(Monie Love)
My sister, can I get some?
(Queen Latifah)
Sure, Monie Love, grab the mic and get dumb
(Monie Lovie)
Yo, praise me not for simply being what I am
Born in L-O-N-D-O-N and sound American
You dig exactly where I'm coming from
You want righteous rhyming, Imma give you some
To enable you to aid yourself and get paid
And the material that has no meaning I wish to slay
Pay me every bit of your attention
Like mother, like daughter, I would also like to mention
I wish for you to bring me to, bring me to the rhythm
Of which is now systematically given
Desperately stressing I'm the daughter of a sister
Who's the mother of a brother who's the brother of another
Plus one more; all four
Have a job to do, we doing it
Respect due, to the mother who's the root of it
And next up is me, the M-O-N-I-E L-O-V-E
And I'm first 'cause I'm a L-A-D-I-E
(Queen Latifah)
Contact and in fact, the style, it gets harder
Cooling on the scene with my European partner
Laying down track after track, waiting for the climax
When I get there, that's when I tax
The next man, or the next woman
It doesn't make a difference, keep the competition coming
And I'll recite the chapter in verse
The title of this recital is ""Ladies First"""
41,Ladies First,2002,She's a Queen: A Collection of Hits (2002),,Queen Latifah,"(Queen Latifah)
The ladies will kick it, the rhyme that is wicked
Those that don't know how to be pros get evicted
A woman can bear you, break you, take you
Now it's time to rhyme, can you relate to
A sister dope enough to make you holler and scream
(Monie Love)
Ayo, let me take it from here, Queen...
Excuse me but I think I'm about do
To get into precisely what I am about to do
I'm conversating to the folks that have no whatsoever clue
So listen very carefully as I break it down for you
Merrily merrily merrily merrily hyper happy overjoyed
Pleased with all the beats and rhymes my sisters have employed
Slick and smooth throwing down the sound totally a yes
Let me state the position: Ladies first, yes? (Yes)
(Yeah, there's going to be some changes in here)
(Monie Love)
Believe me when I say being a woman is great, you see
I know all the fellas out there will agree with me
Not for being one but for being with one
Because when it's time for loving it's the woman that gets some
Strong, stepping, strutting, moving on
Rhyming, cutting, and not forgetting
We are the ones that give birth
To the new generation of prophets because it's Ladies First
(Queen Latifah)
I break into a lyrical freestyle
Grab the mic, look into the crowd and see smiles
'Cause they see a woman standing up on her own two
Sloppy slouching is something I won't do
Some think that we can't flow (can't flow)
Stereotypes, they got to go (got to go)
I'm a mess around and flip the scene into reverse
(With what?) With a little touch of ""Ladies First""
Who said the ladies couldn't make it, you must be blind
If you don't believe, well here, listen to this rhyme
Ladies first, there's no time to rehearse
I'm divine and my mind expands throughout the universe
A female rapper with the message to send the
Queen Latifah is a perfect specimen
(Monie Love)
My sister, can I get some?
(Queen Latifah)
Sure, Monie Love, grab the mic and get dumb
(Monie Lovie)
Yo, praise me not for simply being what I am
Born in L-O-N-D-O-N and sound American
You dig exactly where I'm coming from
You want righteous rhyming, Imma give you some
To enable you to aid yourself and get paid
And the material that has no meaning I wish to slay
Pay me every bit of your attention
Like mother, like daughter, I would also like to mention
I wish for you to bring me to, bring me to the rhythm
Of which is now systematically given
Desperately stressing I'm the daughter of a sister
Who's the mother of a brother who's the brother of another
Plus one more; all four
Have a job to do, we doing it
Respect due, to the mother who's the root of it
And next up is me, the M-O-N-I-E L-O-V-E
And I'm first 'cause I'm a L-A-D-I-E
(Queen Latifah)
Contact and in fact, the style, it gets harder
Cooling on the scene with my European partner
Laying down track after track, waiting for the climax
When I get there, that's when I tax
The next man, or the next woman
It doesn't make a difference, keep the competition coming
And I'll recite the chapter in verse
The title of this recital is ""Ladies First"""
