,song,year,album,genre,artist,lyric
153,The Funky Cypress Hill Shit,1991,Cypress Hill (1991),,Cypress Hill,"I came to introduce a new type of juice
Stuff I invents to make you feel real loose
No you don't drink it, just let it sink in
Then start feelin it (The Funky Cypress Hill Shit!)
People ask, ""Why do you sound so funny?""
They must be talkin bout my funky nasal vocal money
I take control, no need to blow my nose
Just click on the chumpy and feel the funky flows
For you and your bros, him and his hoes
You don't like it? Here's my dick, bite it
There's nuttin you can do about the real one
It'sa ill sum with the ill juice, I'm ""The Phuncky Feel One""
Sen'll ""Psycobeta"", blast ya if he hasta
Tell em Sen (I'm the Psycobeta master!)
Strikin ya (hittin ya) buckin ya (fuckin ya)
Like my buddha plant boy, I'm gonna keep pluckin' ya
Pickin ya, then I'm gonna roll you up and light ya
Despite your booty in sight to take my joint
To get to my point, I'm talkin about an ill trip
The Funky Cypress Hill Shit
The funky Cypress Hill shit
The funky Cypress Hill shit
The funky Cypress Hill shit
The funky Cypress Hill shit
Let me tell you what happens when you squeeze, you're juiceless
You can't get loose, so now you're useless
Can't feel the funk so I guess I'll pump the wrist
How bout this mug kiss my blunt?
Right into ya, now you're feelin, the chemicals vibin'
Are you realizin, that, it's gettin better?
Surprisin' you, whether or not, your shit's together
from the high-pitched levels 
Cypress Hill imported it, boiled it in steam
But yo everything ain't what it seems
'Cause the Cypress Hill material luxurious superior
Glory or memorial, historical physical
Ingredients, gettin that immediate blend
Yo Sen take aim and let the juice now extend
(Yeah I'm still comin atcha, but you don't need to duck down
'Cause this is somethin different than a Psychobetabuckdown!)
The funky Cypress Hill shit
The funky Cypress Hill shit
The funky Cypress Hill shit
The funky Cypress Hill shit
Kick that shit B-Real!
Intellect filthy umm lingo
Dissed you, I control elements, suck on slow
(to get you all jazzed) from here to Tallahassee
This ain't Florida, so put away the O.J.
Never in your life will you wet this
This crazy business, now you're thinkin'
(?) it's good like some cheeba
The formula will run ya I'll start takin up a list
So you can get blitzed and you feel your head's twisted
Now insisted, you feel it to the brim
Yo I ain't him, I could never be them
This ain't poison, so let's go out on a limb
For the boys and girls who haven't had it yet
If you get too much, and roll it too straight
yo it's a fatal blow, somethin like a KO
Yeah it'll sting ya, (?)
See ya, I'm on it, somethin for the blunted
Just what you wanted, so you can feel the high
Smokin' the buddha thai
Lungs expandin' and now you're feelin' it
Yeah, the funky cypress hill shit
The funky Cypress Hill shit
The funky Cypress Hill shit
The funky Cypress Hill shit
The funky Cypress Hill shit"
154,The Phuncky Feel One,1991,Cypress Hill (1991),,Cypress Hill,"Well I'm the Real one, yes the Phuncky Feel One
Cypress Hill has come, any quest/just ask them
Cause we are answerin, any brothers that've been
On the dick swingin, and straight gatherin'
Enter da info, 'cause yo what you're in fo'
Is a crazy day, strapped in a pimp mode
Trapped like a prophet, but I still profit
Even when you're off it, bank's in my pocket
'Cause of my music, what you call me chumpy?
In my trade, the Tribe is known to get funky
Hif is here to hack you sown, Son is here to buck you down
Joke's on you, if you're the biggest duck in town
You got to relax, we got to kick back
Brothers just sit back, enjoy me like a six pack
As I let the rhyme flow into the hook
Yo where you gettin took, but that's another story, black
'Cause I'm the Real one, yes the Phuncky Feel One
I'm the Real one, yes the Phuncky Feel One
I'm the Real one, yes the Phuncky Feel One
You know I'm the Real one, yes the Phuncky Feel One
Night in a stiff block, hangin up the pimp's jock
Used to call me Pimp Poppa, 'cause I likes to hip-hop
'Cause I'm down with Cypress, illin' well I might
Begin to take your girl, your girl she's the flyest
Flyer than the other broad, workin off the pitched rod
Isn't that odd, instead of sayin my dick's hard
It's not about knockin you, do you feel like clockin' loot?
Forget it act stupid little sucker I'll be clockin' you
With the right or left hand, duck they was still stand
Troopers on the side step, bucks him down to death man
With the greater lyric, if you can spare it
Just an ass kickin' is what you inherit
So don't try to snake off, you know I can't be shook off
Why the suckers took off? Well that's another story black
'Cause I'm the Real one, yes the Phuncky Feel One
I'm the Real one, yes the Phuncky Feel One
I'm the Real one, yes the Phuncky Feel One
You know I'm the Real one, yes the Phuncky Feel One
Standin on the corner, close to the real estate
Clones they really pull stickin brothers try to imitate
Meaning when they simulate, but they can't stimulate
Like a faded joint, stiff from the breath I take
Make me act loco, they switchin' up my vocal
Out to catch you so-called, MC's with a roll call
Then you gotta close your eyes, you can't stand the sunlight
There is just one light, the Tribe's buckin' heads tonight
Buck buck buck ya head! Sorry that red is dead
Deader than a door nail, someone cold made his bed
Didn't just break out, the sucker got cracked out
Hit the pipe and blacked out, with the shit from back down
So much more integrity, greatest deal I hook up
Was a funky looker, but that's another story black
'Cause we're the Real ones, yes the Phuncky Feel Ones
We're the Real ones, yes the Phuncky Feel Ones
We're the Real ones, yes the Phuncky Feel Ones
You know we're the Real ones, yes the Phuncky Feel Ones"
155,Throw Your Hands in the Air,1996,Unreleased & Revamped (1996),,Cypress Hill,"Intro: Sen Dog
Yeah
Bust how we gonna bounce off this ninety-five Soul Assassins
Cypress Hill joint.
Yo we want everybody out there to throw their hands up...
...So get it on kid!
Verse One: Erick Sermon
Fresh is the word, when I display my rappin' forte
Quicker done than O.J., hey
I freaks my shit, E the lyrical master
Stress me out, no doubt, I might have to blast ya
Let me ask ya, can I gets busy one time?
And unwind and chill, with Cypress Hill
Huh, I go on with my bad self
I'm the four pound toter, the Phil blunt smoker
Believe me not, I'm wicked like three sixes
I'm doper than the Pete Rock remixes
Never walk through the crowd sluggish
I'm hardcore to the Bone, I'm Thuggish Ruggish
The Green-Eyed, Bandit, I be ERRRICK SERRRMON
I gets real determined
And one for the trouble, and two for the bass
I take it to your face with this here lyrical mace
And if you don't know, y'all better recognize
I'm coming through with speed, with pounds of weed
Verse Two: B-Real
Ah shit, another one of those gangsta hits
Niggaz wanna get busy with the ultimate
Fools get real, yo I'm representin the Hill
With chips and clips and tons of blue steel
So who wants to be the first nigga to die?
Then try and test this, buddha blessed Gemini
You get thrown sent home in a coffin
Punk stuff don't make it back, very often
I got Erick to take care of the Sermon
Ashes to ashes, dust, bodies burnin
Bustin' open the doors to the temple
Takin' you to the dark side of your mental
Chorus: B-Real
Kickin it to the brothers on the corners, in the alleys
Throw your hands in the air
Kickin it to the brothers on the corners, in the alleys
Throw your hands in the air
Verse Three: Redman
I rhyme tricky, the sticky smoka with the mind itchy
Finger up on the pen, be like ""He the bomb, dicky!""
These off-keys MC's hawk me, they won't get off me
So I kill 'em softly and use 'em as walkie talkies *bzzzzt*
Turn up my level adjust my voice pitch
Hoist this diagnosis, comatosis
Is what I leave your crew with, boom bip or some two and two shit
Raw silk, 'cause YOU DO IT TO MY MUSIC
*Funk Doctor Spock* lock the hypest
Individual, to put criminal in diapers
With my nigga E and Cypress, what I write bitch
You swore, it was a nuclear war, crisis
In your back yard, word to God, Def Squad!
With my nigga Keith in the place takin' charge
Word up you'll get hurt up like the jury callin murder
You're deaf 'cause I freak shit you neva heard of
Verse Four: MC Eiht
Steppin to the park in the Hill you can't hang
The original baby gangsta on this Compton thang
Don't slip, the late night hype, is when I dip
Boo-yaa is the sound from a lonely clip
Can't feel me, if I was crack you'd try to steal me
Heard you, and your little crew, wanna peel me
Keep your hands on your hood, you get got
The Green-Eyed Bandit, Cypress Hill, and the Funk Doctor Spock
You wish you could hang, like I hang
Dwells in the C-P-T, the hood thing
G, the trigga finger, I'ma get you
Hit you, the Tech 9, I'ma split you
Ain't no poppin', no stoppin'
Tick to the tock, tick tock I hit your block
Throw your hands in the air, don't bite this
I squeeze, nigga please, the E down with Cypress
Outro: Sen Dog
Aight, for everybody
All our peeps out on the corners
All the alleyways
For all our decesed
Incarcerated peeps, brothers on the streets
Nineteen ninety-five
Soul Assassins in your mind"
156,Throw Your Set In The Air,1995,Cypress Hill III (Temple Of Boom) (1995),,Cypress Hill,"(Whispered)
""Who there, who there.""
""Ah, Showtime, that's that little young maybe here man. I got all fuck goin' on everyday,
What you want man?""
""Hey what's up O.G. showtime man?
""What's up homes.""
""Hey man, I've been thinkin' man an' I'm-""
""Been thinkin' about what.""
""Hey I'm ready to get put down on this set.""
""You ready to get put down on this set?""
""I'm ready to represent shit""
""On this one right here?""
""Yes baby.""
""You ready to die for this?""
""I'm ready to die for this nigga.""
""What you ready to do ni'""
""An' I'm ready to put in.""
""What you (Whack) ready to do! You ready to (Whack) GET yeah! GET IT! GET
IT! (Slap!) Hmmm get it! Yeah. Hit 'I'm! What set you from now, huh?
Word. What set you from...""
Every nigga out there wanna be down with our crew
Some ain't got enough heart let me ask you
This: Would you be down like a soldier
Loyal an' do everything I told ya
I can mold ya into a warrior down for you neighborhood
Glockin' out, do a G with the flavor
Criminal behavior on the mind
When I got your back You know I got your crack each and every time
Throw your set in the air - Come on!
Wave it around like you just don't care
Throw your set in the air - Throw it up homes!
Wave it around like you just don't care
It's time to exit that buster nigga
Get your hands out your pockets and your finger on the trigger
Lead will fly we don't die we multiply
Throw your set up in the sky
I asked you kid 'cause you can't fuck with this
Nigga, when I got the glock ya better duck quick
'Cause I ain't havin' it
If ya got your gatt You better start grabbin' it, I can handle it
Soy numero uno Mero mero
You know I run with Muggs and the Perro
Firin' up that heater
When I'm givin' up my set I got my nina-millametre
Los Scandalous, Killafornia: where I'm from
Dum diddy dum, diddy diddy dum dum
I'm workin' on your ass now you know where I'm from
Dum diddy dum, diddy diddy dum dum
Throw your set in the air - Come on!
Wave it around like you just don't care
Throw your set in the air - Throw it up!
Wave it around like you just don't care
Throw your set in the air - Throw up your hood homes!
Wave it around like you just don't care - Come, come on!
Throw your set in the air - Give it up!
Wave it around like you just don't care
""Nigga throw your set in the air, nigga you know what I'm sayin', you
Scared, you be takin' your mothafuckin' punk ass to church, 'cause where
I'm from nigga on the East side, every mothafuckin' day is a job, nigga.
You gotta handle your business, because if you don't, your mothafuckin'
Gatt will get peeled back! And that ain't no bullshit. If you wanna test
It nigga, bring it on nigga, you know what I'm sayin'. Throw your
Mothafuckin' set up in the air.""
Let me take you to the dark side of the moon
Tell Mama that you won't be comin' home anytime soon
'Cause I got ya under my thumb nigga, what's that you claimin'?
Better be the same set I'm claimin'
Take a look around, count this amount of soldiers
When I'm chillin' on the eastside of town
And it won't stop till I'm done
Dum diddy dum, diddy diddy dum dum
Throw your set in the air - Come on!
Wave it around like you just don't care
Throw your set in the air - Throw it up!
Wave it around like you just don't care
Throw your set in the air - Throw your hood up!
Wave it around like you just don't care
Throw your set in the air - Get it up!
Wave it around like you just don't care
""Yeah, that's right. Straight givin' up the hood all day fool.
Cypress Hill mo'fucker what you wanna do? Ah huh. Givin' my shit up in
Your FACE fool!"""
157,Throw Your Set in the Air (Slow Roll remix),2002,Stash (2002),,Cypress Hill,"Every nigga out there wanna be down with a crew 
Some ain't gotta enough heart let me ask you 
This, would you be down like a soldier 
Loyal and do everything I told ya 
I could mold ya into a warrior 
Down for your neighborhood lookin' up to a G with the flavor 
Criminal behavior on the mind 
When I got your back you know I got your back each and every time 
Throw your set in the air 
Come on 
Wave it around like you just don't care 
Throw your set in the air 
Throw it up holmes 
Wave it around like you just don't care 
It's time to exit that busta nigga 
Get your hands out your pockets and your finger on the trigger 
Let one fly we don't die we multiply 
Throw your set up in the sky 
Hot as you can 'cause you can't fuck with this 
Nigga when I got the glock you better duck quick 
'Cause I ain't havin' it 
If ya got your gat you better start grabbin' it 
I can handle it 
Soy numbero uno mero mero 
You know I run with Muggs and the Perro 
Firin' up that heater 
When I'm givin' up my set I got my nina millimeter 
Los Scandalous, Killafornia where I'm from 
Dum diddy dum diddy diddy dum dum 
I'm bookin' on your ass now you know where I'm from 
Dum diddy dum diddy diddy dum dum 
Throw your set in the air 
Come on 
Wave it around like you just don't care 
Throw your set in the air 
Throw it up 
Wave it around like you just don't care 
Throw your set in the air 
Throw up your hood holmes 
Wave it around like you just don't care 
Come come on 
Throw your set in the air 
Give it up 
Wave it around like you just don't care 
Kick that gangsta shit, come on 
You gotta kick that gangsta shit, come on 
You gotta kick that gangsta shit, come on 
You gotta kick that gangsta shit 
What, what 
Let me take ya to the dark side of the moon 
Tell Momma that you won't be comin' home any time soon 
'Cause I got ya under my thumb nigga what set you claimin' 
Better be the same set I'm claimin' 
Take it like a brown count 
Listen my home soldiers when I'm chillin' on the east side of town 
And it won't stop 'til I'm done 
Dum diddy dum diddy diddy dum dum 
Throw your set in the air 
Come on 
Wave it around like you just don't care 
Throw your set in the air 
Throw it up 
Wave it around like you just don't care 
Throw your set in the air 
Throw your hood up 
Wave it around like you just don't care 
Throw your set in the air 
Give it up 
Wave it around like you just don't care"
158,Till Death Comes,2004,Till Death Do Us Part (2004),,Cypress Hill,"My game so strong, I can't go wrong
My dough so long, baby why prolong
Baby we get high, Baby we get dough
Baby we can party all night till death come
(Verse One)
We been in the game for a long time
Yes we're battle tested
With the time and the emotion, and the money invested
And if you think hard
No one elses game is tighter
Check the network, up in ya fucking service provider
I bought you thug shit
Thought you drug shit
Got you bugged shit
Tell me what we havent done
We run you through course son
Leave you understanding what the street life is
But you haters never understand
So eat my dick
You better
Get on your concentration
If you ready to roll on me
And good bitches if you wanna unload on me
'Cause if you miss you won't get that far
Ill have you jumping fences
And running down the treet like a track star
I'm at the finish line, its essential
We so influential
Well strip you of your street credential
Game recognize, game we all about
Think you can deminish mine
Look homey I got a career
My game so strong, I can't go wrong
My dough so long, baby why prolong
Baby we get high, Baby we get dough
Baby we can party all night till death come
(Verse Two)
They call me dog homey
Look I don't sell woof tickets
I got my fingers on the trigger
And I'm ready to click it
I never back down
There's nothing you cand do to me nigga
Who the fuck are you
Your face is really new to me nigga
You wanna run with the dog
Try paying your dues homes
Bum nigga yelling every time that I use chrome
So many niggaz, ain't none of them blast, the right lights
In the woods be stunning their ass
I took a chance
To advance, in my life believe it
It takes a stand to be a man
Plus the gang conceited
Fools trying to be hard
They only act the role
You little sorry ass bitches, Ill smack you hoes
Try to fool people
Make 'em think you something your not
I'm exposing all you bitches
By provoking the crowd
Raw dogging, dying for some action, drama
Your bitch shocked out
Bullets through plastic dome
My game so strong, I can't go wrong
My dough so long, baby why prolong
Baby we get high, Baby we get dough
Baby we can party all night till death come"
159,Till Death Do Us Part,2004,Till Death Do Us Part (2004),,Cypress Hill,"(B-Real)
How many times have we been through this
I can tell you that it's getting harder every time I try to resist
We go way back and you held me down
Helped my feet moving on the ground
No matter what situation occasion
You were amazing, you knew just what it took to keep dough up blazing (?)
I kept you by me, but when we separated I was thinkin' foolishly
Remember when your Ex-Boy tried to bug on me
I told to bring it on and (?) on me
He didn't like that but didn't want the fight
Fuck 'I'm, he didn't know how to treat you right
We go hand in hand they don't understand a man
But you do and I really respect that, damn
We been down so long but it's all good
That's why I dedicate this song
(Chorus: repeat 2X)
Till Death Do Us Part
I do
(Verse Two: B-Real)
Who would have thought it would last so long
So many new ones think that they can't go wrong
I know I make so many mistakes
I know you felt neglected, you caught me outta line
If you thought I didn't respect it - I heard ya
But I never showed an emotion
If I haven't ever said it, you got on my devotion
When I fell hard you picked me up
Maybe think about my life where I'm going a little tricky - Huh?
I know there were time where you thought I would change
But I'm the same motherfucking brother even in spite of the fame
There might be some times we don't agree on some
But don't never feel your thoughts don't mean nothing
Some have tried to steal (?), I'm not one of those people
Always tell it like it is, 'cause the (?) but don't get mad
When truth is leaving I'm only telling you 'cause I got your back
(Verse Threee: B-Real)
You got my mind right and I don't know how you did it
When I trip not too many who can put with it
But you still there, still care so well - oh yeah
Got so much love (?)
I appreaciate what you're doing for me
I had to open up my eyes so I can see the minutes we lost
Whenever I was out on tour (?) we could make it up like never before
You want all the little things that make it work it
Why not, we can get it, we both deserve it
It's hard but (?) good, it's ever so easy
We have a bond that wont break, no mistake, believe me
Till Death Do Us Part, like I said from the start
You're the light that guides me through when I'm in the dark
They said we'd neverlast but we're still strong
That's why I dedicate this song - C'mon
(Sound of someone blowing out a candle)
I do
I do
(Music fades)"
160,Tres Equis,1991,Cypress Hill (1991),,Cypress Hill,"Conozco una muchacha y ella es fina
Tremendos cocos y tambien es linda
A veces me la cojo en la cocina
Esta muchacha me chupa la pinga
Yo le dije dame tu bollo
Me dice negro loco tu no eres mi novio
A mi me importa un carajo
A mi cuarto meterte un palo
Por tu culo o por tu chocha
Y ya tu sabes que no me importa
Y ella me dice Senencito
Yo pienso que tu eres bien rico
Cuando me toca por mi frente
Ya tu me tienes bien caliente
Y cuando me tocas por detras
Ya tu sabes sin parar
Acabe de 'singar' y me levante
Fui al bano y me bane
Sali del cuarto y me esperaba
Con los ojos negros y bonita cara
Me pongo mi camisa y mi pantalon
Se rie y me dice: Negro sea dienton
Uhmmm... estaba fina
Esta muchacha estaba tan pingada
Hay! cuando se lo meti
Cuando se lo meti, grito: Papi!
Estaba del carajo duro esto
No cuidate cuidate
Nunca habia singao yo como singue esa vez
Ah bueno, estaba fina"
161,Tres equis,1999,Los Grandes Exitos En Espanol (1999),,Cypress Hill,"Conozco una muchacha y ella es fina
Tremendos cocos y tambien es linda
A veces me la cojo en la cocina
Esta muchacha me chupa la pinga
Yo le dije dame tu bollo
Me dice negro loco tu no eres mi novio
A mi me importa un carajo
A mi cuarto meterte un palo
Por tu culo o por tu chocha
Y ya tu sabes que no me importa
Y ella me dice Senencito
Yo pienso que tu eres bien rico
Cuando me toca por mi frente
Ya tu me tienes bien caliente
Y cuando me tocas por detras
Ya tu sabes sin parar
Acabe de 'singar' y me levante
Fui al bano y me bane
Sali del cuarto y me esperaba
Con los ojos negros y bonita cara
Me pongo mi camisa y mi pantalon
Se rie y me dice: Negro sea dienton
Uhmmm... estaba fina
Esta muchacha estaba tan pingada
Hay! cuando se lo meti
Cuando se lo meti, grito: Papi!
Estaba del carajo duro esto
No cuidate cuidate
Nunca habia singao yo como singue esa vez
Ah bueno, estaba fina"
162,Trouble,2001,Stoned Raiders (2001),,Cypress Hill,"B-Real:
It's been a while now
Been around the block many miles
Many faces, many places
That I found friends
Places where I spend time, places where my mind roam
Places I can call home
Places I can get stoned
I just wanna be alone
When I'm feelin' in my zone
People want to knock me down
'Cause they never have their own
They won't get the best of me
But they try hopelessly
Why you wanna fuck wit' me?
I'm not, what you s'posed to be?
You could not give a DAMN
Coulda just Killed A Man
Sawn off in my hand
But I had to kill the plan
Think I've found my piece of mind
Feet planted on the ground
I just had to redefine, what I thought to myself
It all goes around me and others who would down me
Who I don't give a fuck about, Trouble always found me,
I know used to welcome it with my arms open wide,
Trouble's hand's on the door, but it can't come INSIDE!
No trouble's at my door!
You want trouble, c'mon,
You want trouble?
You want trouble, c'mon
You want trouble?
Sen Dog:
Trouble on the line, all the fuckin' time
Got me contemplatin' the solution, the fusion my wicked mind
Got suckers that hate me but it don't really matter
I'm like a gat when I bust, niggas run and scatter
Movin' in circles, throwin' elbows and fists
You got to be a real nigga in a Cypress Hill pit
Lotta critics talkin' shit, but I'm not concerned
A hundred G's for sixty minutes is the bank I earn
I try to put it to you BLUNTLY so you bitches can learn
That no-body get tired when it's time to burn
With so many phonies out there a lot of you have been fooled
In to actually believin' that some shit is cool
Take the blinders off and go look for yourself
Fuck hearin' about shit from somebody else
I'm down for myself, I back up myself
Put in all on the line make sure that I'M FELT!
No trouble's at my door!
You want trouble, c'mon,
You want trouble?
You want trouble, c'mon
You want trouble?
B-Real : No!
B-Real:
Look, the wall's closin' in
And my shoe's wearin' thin
Had to be the biggest clown that you couldn't comprehend
Some hated on my game, said I wouldn't be the same
Called me ""Rock Superstar"", ""Insane In The Brain""
But I know I haven't changed
So I brush you to the side
Trouble's knockin' on the door, Anxious jus' to come inside
'Times I gotta block it out, no one likes to talk it out
Trouble keeps comin' and I can't seem to lock it out
Got my hands on the phone, I don't wanna have to talk
If you're feelin' funky son, then I guess you gotta jump
I can see it in your eyes, you don't seem to recognise
I wouldn't fall into your trap, for many lives to compromise
I'm not fallin' for your shit, you ain't gonna take me there
You can talk all you want, but I don't got your weight to bear
No, trouble's at my door!
{You want trouble right now? C'mon
You want trouble right now? C'mon}
B-Real: You want trouble, c'mon
You want trouble?"
163,Trouble Seeker,2010,Rise Up (2010),,Cypress Hill,"(Feat. Daron Malakian)
(B-Real)
I'm on a rampage
Rippin' up the damn stage
Wartime fate Dealer
Some say renegade
Part-time psycho
Sippin' on lemonade
Don't want trouble
But I'll give it to you anyway
Yes, I'm insane
Put you in pain
My mind has been trained
To live in the fastlane
Should I slow down
Fuckin' speed up
You better take a hit from my weed
You need some
(B-Real)
Go hard go hard live hard die hard
Rape one cap one fake one slap one
Break one jack one save one get one
Rise up rise up
Take me higher
Got my hands on the wheel
And I'm never lookin' back in my rearview mirror
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
Can't eat or sleep I need some medical attention I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
(Sen Dog)
Y'all wanna die
But midnight stalker
The graveyard walker
And I don't like coppers
The mic linebacker
Elvis comin' at cha
Middle of the pig
Wanna pay off disaster
Hide ya from cypress
All around hypin'
Songs like these keep bringing up my prices
Dog in the food
In bob marley hold out
Balls to the wall on a date with a student
Roll hard go hard live hard die hard
Break one cap one fake one slap one
Break one jack one save one get one
Rise up rise up
Take me higher
Got my hands on the wheel
And I'm never lookin' back in my rearview mirror
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
I don't care about them and if you see me comin'
Actions are clear
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
They say I'm crazy lately I'm off the chains don't touch me baby
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
Can't eat or sleep I need some medical attention I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
(B-Real)
Is that so?
Listen in your headphones
Carvin' up your headstone
Guessin you was dead wrong
So up the heatwave
Betta learn to behave
These days we pass weed like a relay
Sorta like a hand off
Then you really handle it
You puff up a hit
Then you're lit like a candle
We lead by example
You know that we are showin' proof
Gonna beat them whose are over you
Beat down overdue
Had to learn the hard way
Homie started flippin' and
We left them in the hallway
Gonna puff all day
Shut 'em down late night
Motherfuckers wanna play
What you got stage fright?
Got my hands on the wheel
And I'm never lookin' back in the rearview mirror
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
I don't care about them and if you see me comin'
Actions are clear
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
They say I'm crazy lately I'm off the chains don't touch me baby
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
Can't eat or sleep I need some medical attention I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker
I'm a trouble seeker"
164,Tú no ajaunta (Checkmate),1999,Los Grandes Exitos En Espanol (1999),,Cypress Hill,"(Sen Dog)Ahi vamos caballeros ese negro lo
correcta,me llaman policia porque nada 
te protecta,empina ese pie, persina mas un poquito
Con el perro a hueso yo lo necesito
si estas a cinco pies de mi,yo te lo quito
Pido la espalda (espalda) un payasito
Te tumbo, como un control remado
Te persigo y te sigo y te mato con un palo
Juntando raperos como adornos en la mesa
Sorpresa,te rompi la cabeza
Te pongo a dormir, con un abrazo de pescueso
No me importa lo que tengo que hacer, yo hago queso
Pasele, cuidado con mi estilo
Te mato bien matado, y a dormir un ratito...
Chorus x2:
(Checkeame tu) Te cuelgo alto
Tenemos lo que suena, vente y te parto
(Checkeame tu) Tira la bala de la loma con la bomba
(Checkeame tu) Ten cuidado que no te rompa...
(B-Real)
Mira mira, ten cuidado, ponte en fila
Matando raperos y quitandote la vida
Me llevo la tuya, simple, no vales nada
El ultimo imagen que ves, es mi cara
Si quieres la bomba no mas llamenme a mi
Cypress Hill vive, siempre tamos aqui
Corriendo el juego con el mismo fuego
Quemando a los demas, tirandolo en el hueco
Ya despues que queme, yo bajo la llama
Corre, escondete bajo la cama
No te hagas bobo, mi juego apretado
Listo, preparado, como un soldado
Te corto tan malo tu madre ni te conoce
A cuantos se lo hice? Tengo mas que doce
No jueges conmigo, tengo a dedo verde
Ten mucho cuidado o esta en la muerte
Pego duro, tan duro que no lo sabes
Cuando suena la campana eres uno de mis esclaves...
Chorus x2
(Sen Dog)
Voy a patear (grrrr!) como un sonero
Dame mi dinero, lo meto de mal empleo
Y nadie a venido a mi
Hablando del oeste, largo de aqui
So como quieras
Y no me importa a que grupo tu perteneces
No vengas aqui hablando tierra ese
Como tumbo a pandilleros, se derriten como hielo
Les gustan hablar mucho pero no tienen huevos...
(B-Real)
Mis negros estan en juego, no te recuerdas
Haciendo los shows rapeando contra cualquiera
Fuerte con estilo que gente ni sabia
Mira que matamos a muchos ese dia
No tenian chanca, los desvaratamos
Y hasta este dia todavia melozamos
Vete pa tras, negro dale patadas
No vala na, dale con la mota
Te rompo la quijada, estoy en tu ciudad
Si tienes una esposa la dejo viuda...
Chorus x2"
165,Ultraviolet Dreams,1991,Cypress Hill (1991),,Cypress Hill,"Ultraviolet dreams
Take a hit of that stuff
Ultraviolet dreams
That's some good shit man!
Stuff should light now
Oh that shit's good man!
Ultraviolet dreams
It's like the biggest joint man
(Oh no!)
That's the hook up!
Ultraviolet dreams
Hook up, this is!
(Pass that shit homey)
Pass it around
(That stuff right there)
Ultraviolet dreams
Orderly, hey I'm holdin it
Let me see that
Ultraviolet dreams
That's some good shit man!
God damn!
Feed me
That's some good shit
*inhales, exhales*"
166,Valley of Chrome,2000,Skull & Bones (2000),,Cypress Hill,"(B-Real)
You can't hide from the man with the master plan
Huntin for your head ""How I Could Just Kill a Man""
Ayo, where you at baby keep your head low, damn
Got you on the camcorder in the black minivan
You crossed line, time for the light to blind
You can run but I never be far behind
You never know when it's gonna come, paranoid
'Cause the mentality is seek and destroy
Better look around before you come out your door
'Cause shit catches up but you don't want no more
Only time will provide the right sign for real
You might die 'cause you hesitate to find the steel
You better never let me catch you alone!
Bring it on, bring it on! Bring it on, bring it on!
You might die in the Valley of Chrome!
Keepin' on, keepin' on, keep, keep, keepin' on!
(Sen-Dog)
Listen up mothefuckers I got shit on my mind
The spotlight's on me and it's time to shine
I smack any brat that be jumpin' outta line
I smoke any fool try to diss on my rhyme
I get y'all, wearin no can't protect y'all
Wash your brain and have you infiltrate the
Same bunch of suckers that be tryin' to hate me
Wanna take me out so they can try and replace me
Fuck what ya heard, have ya seen lately
The size of my clan is improving greatly
No one will hold 'em back, bringin' the big heater
Watch a nigga run scared, faster than a cheetah
Speed of light, move faster than sound
But I'm still on they back and I'm gaining much ground
You better never let me catch you alone!
Bring it on, bring it on! Bring it on, bring it on!
You might die in the Valley of Chrome!
Keepin' on, keepin' on, keep, keep, keepin' on!
(B-Real)
No matter what you seen, we still smokin' the green
Represent for all the people still a part of the scheme
Playa haters, imitaters wanna roll with the team
But they fade away, hate away, all for the cream
They wanna instigate ?to get a losse forget my stake?
Take advantage of the rilla, rob killa who scrapes
Cuban motherfuckers who don't know who I am
Better step aside suckers watch the heater expand
Get outta hand, see the light, you and your clan
Better scram outta here before you get slammed
I stand strong, keepin' on, when I'm rollin' alone
But you sorry bitches hideaway, place unknown
You better never let me catch you alone!
Bring it on, bring it on! Bring it on, bring it on!
You might die in the Valley of Chrome!
Keepin' on, keepin' on, keep, keep, keepin' on!"
